plant_code,plant_name,year,state,net_gen_mwh,consumption_ML,withdrawal_ML,discharge_ML,facility_age_yrs,cooling_category,cooling_type_eia,n_cooling_systems,primary_fuel,LAT,LON,ashrae_zone,moisture_regime,ba_climate_zone,bws_raw,max_temp_f,min_temp_f,mean_temp_f,state_water_intensity_L_per_MWh,capacity_mw
56963,West Deptford Energy Station,2021,NJ,1485949.0,1186.2301462900002,3734.3751023800005,2548.1373852700003,7,Closed,RI,2,NG,39.8414,-75.2214,4A,A,Mixed-Humid,0.355848805,66.5,49.8,58.2,498.99284424211896,754.6
1122,Ames Electric Services Power Plant,2023,IA,329464.998,690.24301563,711.3656034300001,0.0,55,Closed,RI,2,NG,42.0258,-93.6089,5A,A,Cold,0.1383025,63.0,40.2,51.6,313.8059884881969,108.8
1122,Ames Electric Services Power Plant,2024,IA,305566.002,690.2354448100001,711.35803261,0.0,56,Closed,RI,2,NG,42.0258,-93.6089,5A,A,Cold,0.1383025,64.0,41.2,52.6,263.1998697098873,108.8
1122,Ames Electric Services Power Plant,2021,IA,257445.998,664.1236866300001,703.10962422,38.98593759,53,Closed,RI,2,NG,42.0258,-93.6089,5A,A,Cold,0.1383025,61.8,39.5,50.7,297.7589300870434,108.8
1122,Ames Electric Services Power Plant,2022,IA,322424.002,691.41649273,714.03810289,22.62161016,54,Closed,RI,2,NG,42.0258,-93.6089,5A,A,Cold,0.1383025,59.8,36.9,48.3,278.79820189993904,108.8
404,Scattergood,2022,CA,1888081.0,0.0,136787.5316386,136787.5316386,64,Dry-Hybrid,DC,2,NG,33.918151,-118.427648,3B,B,Hot-Dry,1.509648074,72.3,57.4,64.8,175.26246227243382,876.0
404,Scattergood,2024,CA,1055478.0,0.0,110768.66742,110768.66742,66,Dry-Hybrid,DC,2,NG,33.918151,-118.427648,3B,B,Hot-Dry,1.509648074,69.0,55.9,62.5,177.1685916233332,876.0
404,Scattergood,2023,CA,1357901.0,0.0,120744.9640586,120744.9640586,65,Dry-Hybrid,DC,2,NG,33.918151,-118.427648,3B,B,Hot-Dry,1.509648074,69.3,55.8,62.5,196.1989634429307,876.0
404,Scattergood,2021,CA,1905079.0,0.0,132537.97359145002,132537.97359145002,63,Dry-Hybrid,DC,2,NG,33.918151,-118.427648,3B,B,Hot-Dry,1.509648074,69.6,55.8,62.7,180.6069952463169,876.0
58079,Newark Energy Center,2024,NJ,3122664.0,2527.37819683,3514.22701301,986.84881618,9,Closed,RI,1,NG,40.707222,-74.125833,4A,A,Mixed-Humid,0.355848805,67.1,50.3,58.7,530.816931471863,735.0
58079,Newark Energy Center,2022,NJ,4508038.0,2990.72373706,4123.99978286,1133.2760458,7,Closed,RI,1,NG,40.707222,-74.125833,4A,A,Mixed-Humid,0.355848805,65.7,48.0,56.9,446.906278716345,735.0
58079,Newark Energy Center,2021,NJ,4273117.0,2276.6212821999998,3196.778745,920.14610657,6,Closed,RI,1,NG,40.707222,-74.125833,4A,A,Mixed-Humid,0.355848805,66.4,49.5,58.0,498.99284424211896,735.0
58079,Newark Energy Center,2023,NJ,3681773.0,2537.82214302,3481.6043496300003,943.7859920200001,8,Closed,RI,1,NG,40.707222,-74.125833,4A,A,Mixed-Humid,0.355848805,67.2,50.2,58.7,510.40065575294307,735.0
1233,Fort Dodge,2024,KS,104891.0,321.6462877,353.54593777,31.903435480000006,55,Closed,RI,1,NG,37.7328,-99.9497,4A,A,Mixed-Humid,1.333534896,72.1,44.9,58.5,1039.9325794543531,149.0
1233,Fort Dodge,2022,KS,6244.0,13.317072379999999,15.660241169999999,2.34316879,53,Closed,RI,1,NG,37.7328,-99.9497,4A,A,Mixed-Humid,1.333534896,71.3,41.5,56.4,879.161583791054,149.0
1233,Fort Dodge,2023,KS,107336.0,300.57669564,322.97875202,22.40584179,54,Closed,RI,1,NG,37.7328,-99.9497,4A,A,Mixed-Humid,1.333534896,70.6,43.3,57.0,1173.459784020496,149.0
1233,Fort Dodge,2021,KS,910.0,7.51782426,8.60423693,1.0864126699999999,52,Closed,RI,1,NG,37.7328,-99.9497,4A,A,Mixed-Humid,1.333534896,70.6,43.2,56.9,788.8131603352771,149.0
55218,Hinds Energy Facility,2021,MS,3488639.0,3320.8644848,3638.5928731500003,317.72460294,20,Closed,RI,1,NG,32.378969,-90.219906,3A,A,Hot-Humid,0.173674303,76.8,56.4,66.6,1368.6581713499852,600.4
55218,Hinds Energy Facility,2022,MS,3069671.0,2901.51297959,3138.52507051,237.01966174,21,Closed,RI,1,NG,32.378969,-90.219906,3A,A,Hot-Humid,0.173674303,77.9,55.5,66.7,1113.947101091546,600.4
55218,Hinds Energy Facility,2024,MS,3437594.0,4171.09406867,4430.45143482,259.38386402000003,23,Closed,RI,1,NG,32.378969,-90.219906,3A,A,Hot-Humid,0.173674303,78.4,57.5,68.0,1101.6484788874882,600.4
55218,Hinds Energy Facility,2023,MS,3310028.0,3063.71779809,3391.60622688,330.95082548,22,Closed,RI,1,NG,32.378969,-90.219906,3A,A,Hot-Humid,0.173674303,79.0,56.9,67.9,1190.1701895314181,600.4
2706,Asheville,2022,NC,4014932.996,7149.3221673200005,7152.0400917,0.37475559,3,Closed,RI,4,NG,35.4731,-82.5417,4A,A,Mixed-Humid,0.466937329,67.3,46.1,56.7,623.1265088468831,1011.5
2706,Asheville,2021,NC,3791743.051,3472.26574316,3472.82598384,0.57538232,57,Closed,RC,6,NG,35.4731,-82.5417,4A,A,Mixed-Humid,0.466937329,68.2,46.8,57.5,591.717160600264,1011.5
2706,Asheville,2023,NC,3878968.038,5992.0011972,5992.33431328,0.3028328,4,Closed,RI,4,NG,35.4731,-82.5417,4A,A,Mixed-Humid,0.466937329,69.5,47.5,58.5,578.674958196594,1011.5
2706,Asheville,2024,NC,3835288.03,6422.334176820001,7431.289787400001,1029.72994066,5,Closed,RI,4,NG,35.4731,-82.5417,4A,A,Mixed-Humid,0.466937329,69.9,48.6,59.2,453.37949561730306,1011.5
568,Bridgeport Station,2022,CT,3184914.0,0.0,0.0,0.0,3,Dry-Hybrid,DC,1,NG,41.1706,-73.1844,5A,A,Cold,0.123929499,61.7,45.7,53.7,88.68867951447731,576.3
568,Bridgeport Station,2021,CT,3919622.004,0.0,65478.71621355,65478.71621355,2,Dry-Hybrid,DC,1,NG,41.1706,-73.1844,5A,A,Cold,0.123929499,62.4,47.1,54.8,88.8310129745987,994.9
568,Bridgeport Station,2024,CT,3484998.952,0.0,0.0,0.0,5,Dry-Hybrid,DC,1,NG,41.1706,-73.1844,5A,A,Cold,0.123929499,62.8,47.6,55.2,103.6138723826102,576.3
10864,Archer Daniels Midland Cedar Rapids,2023,IA,942184.005,759.1109797600001,852.7393107,95.3166238,35,Closed,RI,2,SUB,41.9221,-91.6875,5A,A,Cold,0.1383025,62.3,40.6,51.4,313.8059884881969,294.6
10864,Archer Daniels Midland Cedar Rapids,2022,IA,923791.997,771.8072449,852.5121861000001,80.6670871,34,Closed,RI,2,SUB,41.9221,-91.6875,5A,A,Cold,0.1383025,58.2,36.5,47.3,278.79820189993904,294.6
10864,Archer Daniels Midland Cedar Rapids,2021,IA,941677.0,1043.4482665,1149.0990596000001,114.25881544,33,Closed,RI,2,SUB,41.9221,-91.6875,5A,A,Cold,0.1383025,59.5,39.1,49.3,297.7589300870434,294.6
10864,Archer Daniels Midland Cedar Rapids,2024,IA,1015542.998,940.7500932,1027.2467117,86.5344726,36,Closed,RI,2,SUB,41.9221,-91.6875,5A,A,Cold,0.1383025,62.9,41.6,52.3,263.1998697098873,294.6
50888,Northampton Generating Company LP,2024,PA,494556.004,1286.17254111,1286.17254111,0.0,29,Closed,RI,1,WC,40.6917,-75.4792,5A,A,Cold,0.176300101,64.4,43.9,54.2,1028.33184868683,134.1
50888,Northampton Generating Company LP,2021,PA,62055.0,126.42133777,126.42133777,0.0,26,Closed,RI,1,WC,40.6917,-75.4792,5A,A,Cold,0.176300101,63.2,43.5,53.3,1188.6384207251313,134.1
50888,Northampton Generating Company LP,2023,PA,508907.997,777.31880186,777.31880186,0.0,28,Closed,RI,1,WC,40.6917,-75.4792,5A,A,Cold,0.176300101,64.0,43.3,53.6,1089.5722832110791,134.1
50888,Northampton Generating Company LP,2022,PA,427899.997,636.0018757400001,636.0018757400001,0.0,27,Closed,RI,1,WC,40.6917,-75.4792,5A,A,Cold,0.176300101,62.9,41.5,52.2,1135.816208083482,134.1
2098,Lake Road (MO),2023,MO,51256.0,2.0403359900000004,1650.9535757600001,1648.9283814100002,72,Closed,RI,4,NG,39.7246,-94.8773,4A,A,Mixed-Humid,0.27376985,67.8,43.2,55.5,762.6282873396681,278.4
2098,Lake Road (MO),2022,MO,37497.0,279.09449389,1201.42478203,922.32650273,71,Closed,RI,4,NG,39.7246,-94.8773,4A,A,Mixed-Humid,0.27376985,63.9,39.3,51.6,608.829782958031,278.4
2098,Lake Road (MO),2021,MO,9549.0,0.10977689000000002,592.17061335,592.05705105,70,Closed,RI,4,NG,39.7246,-94.8773,4A,A,Mixed-Humid,0.27376985,66.2,43.2,54.7,442.789457206468,278.4
2098,Lake Road (MO),2024,MO,54094.0,3.0245425900000003,1730.84465381,1727.82389663,73,Closed,RI,4,NG,39.7246,-94.8773,4A,A,Mixed-Humid,0.27376985,69.2,45.2,57.2,811.607404875409,278.4
126,H Wilson Sundt Generating Station,2021,AZ,818629.0,1062.564587,1239.343234,177.157188,59,Closed,RI,2,NG,32.16,-110.9047,2B,B,Hot-Dry,1.058806803,85.8,57.9,71.9,1543.692044522998,528.9
126,H Wilson Sundt Generating Station,2022,AZ,937837.0,1346.0917960000002,1569.8095270000001,223.71773100000001,60,Closed,RI,2,NG,32.16,-110.9047,2B,B,Hot-Dry,1.058806803,85.2,57.2,71.2,1649.279514148895,528.9
126,H Wilson Sundt Generating Station,2023,AZ,1390938.0,1789.7418480000001,2088.4106970000003,298.668849,61,Closed,RI,2,NG,32.16,-110.9047,2B,B,Hot-Dry,1.058806803,85.9,58.1,72.0,1487.918450667501,528.9
126,H Wilson Sundt Generating Station,2024,AZ,1805541.0,2240.96272,2614.204146,373.61996700000003,62,Closed,RI,2,NG,32.16,-110.9047,2B,B,Hot-Dry,1.058806803,86.4,58.3,72.4,1447.974905796489,528.9
1588,Mystic Generating Station,2023,MA,1306437.0,0.0,0.0,0.0,20,Dry-Hybrid,DC,2,NG,42.3908,-71.0675,5A,A,Cold,0.170484735,61.0,47.0,54.0,41.6574359983255,1744.4
1588,Mystic Generating Station,2022,MA,1616842.0,0.0,0.0,0.0,19,Dry-Hybrid,DC,2,NG,42.3908,-71.0675,5A,A,Cold,0.170484735,61.5,45.6,53.6,73.2312604230068,1744.4
2049,Jack Watson,2023,MS,3271540.0,13827.822609660001,234340.51888545003,221270.15303138,66,Closed,RI,2,NG,30.4392,-89.0286,2A,A,Hot-Humid,0.173674303,80.8,62.2,71.5,1190.1701895314181,919.1
2049,Jack Watson,2021,MS,2155493.0,12607.47077763,211212.85997501,198605.39298279,64,Closed,RI,2,NG,30.4392,-89.0286,2A,A,Hot-Humid,0.173674303,77.4,60.4,68.9,1368.6581713499852,919.1
2049,Jack Watson,2024,MS,2397023.0,9377.7854635,194120.05688838003,184742.23735619,67,Closed,RI,2,NG,30.4392,-89.0286,2A,A,Hot-Humid,0.173674303,80.2,62.1,71.1,1101.6484788874882,919.1
2049,Jack Watson,2022,MS,2595782.0,13219.88576366,213058.19813968003,199838.30859061,65,Closed,RI,2,NG,30.4392,-89.0286,2A,A,Hot-Humid,0.173674303,78.5,59.6,69.1,1113.947101091546,919.1
55294,Westbrook Energy Center Power Plant,2024,ME,3022422.0,1996.0088389,2319.0935824,322.9711812,23,Closed,RI,1,NG,43.6575,-70.375,6A,A,Cold,0.027245676,57.8,40.4,49.1,552.2139849664051,563.9
55294,Westbrook Energy Center Power Plant,2023,ME,2356897.0,1538.9584355000002,1860.6804314,273.7608512,22,Closed,RI,1,NG,43.6575,-70.375,6A,A,Cold,0.027245676,57.1,40.5,48.8,378.2801821091097,563.9
55294,Westbrook Energy Center Power Plant,2022,ME,2461720.0,1903.4555644,2179.0334124,269.1805051,21,Closed,RI,1,NG,43.6575,-70.375,6A,A,Cold,0.027245676,57.6,38.9,48.2,483.09151825858004,563.9
55294,Westbrook Energy Center Power Plant,2021,ME,1876320.0,1316.5277439000001,1530.5548253,214.02708140000001,20,Closed,RI,1,NG,43.6575,-70.375,6A,A,Cold,0.027245676,57.6,40.1,48.9,502.19290834445803,563.9
50637,Clearwater Paper IPP Lewiston,2024,ID,375665.996,271.33440339000003,20815.29957243,0.0,33,Closed,RI,1,BLQ,46.423056,-116.976389,5B,B,Cold,0.922146382,66.3,45.2,55.8,110.1646422274235,113.8
50637,Clearwater Paper IPP Lewiston,2023,ID,383063.997,268.66190393,20670.030678270003,0.0,32,Closed,RI,1,BLQ,46.423056,-116.976389,5B,B,Cold,0.922146382,66.1,45.3,55.7,127.5932608456327,113.8
50637,Clearwater Paper IPP Lewiston,2022,ID,392242.002,277.30778037000005,23743.4921217,0.0,31,Closed,RI,1,BLQ,46.423056,-116.976389,5B,B,Cold,0.922146382,63.9,43.2,53.6,124.6712168621175,113.8
50637,Clearwater Paper IPP Lewiston,2021,ID,398670.998,200.48288442000003,18473.713083810002,0.0,30,Closed,RI,1,BLQ,46.423056,-116.976389,5B,B,Cold,0.922146382,66.7,45.0,55.8,146.7834924222352,113.8
2718,G G Allen,2024,NC,197901.0,225.54229862000003,164783.06882182,164557.52273779002,67,Open,ON,5,BIT,35.1897,-81.0122,3A,A,Mixed-Humid,0.466937329,74.2,53.8,64.0,453.37949561730306,435.2
2718,G G Allen,2021,NC,161458.004,189.05851704000003,242842.98128219,242653.9416922,64,Open,ON,5,BIT,35.1897,-81.0122,3A,A,Mixed-Humid,0.466937329,73.8,51.4,62.6,591.717160600264,1148.4
2718,G G Allen,2022,NC,208487.004,246.05165000000002,241076.09573977,240970.10425977,65,Open,ON,5,BIT,35.1897,-81.0122,3A,A,Mixed-Humid,0.466937329,73.4,51.3,62.4,623.1265088468831,435.2
